0.039370	36.85041085	1	0.992126
0.031496	55.27558762	1	0.992126
0.031496	73.7007644	1	1
0.023622	90.70861548	1	1
0.015748	109.1338495	1	1
0.007874	127.5590263	1	1
0.007874	145.9842031	1	1
0.000000	164.4094372	1	1
0.000000	-181.4172882	1	1
0.000000	-162.9921115	1	1
